gene_id	Zscore
LYZL2|119180	0.417711826
LYZL4|131375	-0.50135444
LYZL6|57151	0.30608824
LYZ|4069	-0.189047572
LZIC|84328	-0.249791823
LZTFL1|54585	-0.049080336
LZTR1|8216	-0.03938916
LZTS1|11178	-0.526798176
LZTS2|84445	-0.686806905
M6PR|4074	-0.152056963
MAB21L1|4081	0.179928171
MAB21L2|10586	0.534939225
MACC1|346389	0.010785512
MACF1|23499	-0.013242855
MACROD1|28992	-0.060607412
MACROD2|140733	0.064622311
MAD1L1|8379	-0.135917452
MAD2L1BP|9587	0.378395718
MAD2L1|4085	0.284409667
MAD2L2|10459	0.260619532
MADCAM1|8174	-0.363525652
MADD|8567	0.022942875
MAEA|10296	0.19226578
MAEL|84944	-0.273746708
MAF1|84232	-0.237340048
MAFA|389692	0.148701341
MAFB|9935	0.119476967
MAFF|23764	-0.683815546
MAFG|4097	-0.126570068
MAFK|7975	-0.448110357
MAF|4094	0.168178691
MAGEA10|4109	0.229943395
MAGEA11|4110	-0.111729998
MAGEA12|4111	0.04022063
MAGEA1|4100	0.141497528
MAGEA2|4101	-0.217507442
MAGEA3|4102	0.71225969
MAGEA4|4103	-0.079628152
MAGEA5|4104	0.061579934
MAGEA6|4105	-0.264245994
MAGEA8|4107	-0.284757086
MAGEA9B|728269	0.240546309
MAGEB10|139422	0.379777437
MAGEB16|139604	0.22306534
MAGEB18|286514	0.049762136
MAGEB1|4112	0.049619872
MAGEB2|4113	0.256388855
MAGEB3|4114	-0.198274673
MAGEB4|4115	0.165208289
MAGEB6|158809	-0.006340359
MAGEC1|9947	-0.61120644
MAGEC2|51438	0.186631987
MAGEC3|139081	0.162196947
MAGED1|9500	0.199845904
MAGED2|10916	-0.33000638
MAGED4B|81557	0.56471651
MAGED4|728239	-0.167187738
MAGEE1|57692	-0.392372138
MAGEE2|139599	0.3422828
MAGEF1|64110	-0.396805626
MAGEH1|28986	-0.006786238
MAGEL2|54551	-0.199195782
MAGI1|9223	0.223807775
MAGI2|9863	0.239251295
MAGI3|260425	-0.059037772
MAGIX|79917	-0.399011075
MAGOHB|55110	-0.36917027
MAGOH|4116	0.15876862
MAGT1|84061	-0.094072336
MAG|4099	-0.332742546
MAK16|84549	0.435773498
MAK|4117	0.132893584
MAL2|114569	0.07640178
MALAT1|378938	0.19986343
MALL|7851	-0.316618918
MALT1|10892	0.138320498
MAL|4118	0.173402716
MAMDC2|256691	0.023809394
MAMDC4|158056	0.191280386
MAML1|9794	0.035015227
MAML2|84441	-0.106098493
MAML3|55534	0.15864745
MAMLD1|10046	-0.140094439
MAMSTR|284358	0.104719075
MAN1A1|4121	0.028992132
MAN1A2|10905	0.405084073
MAN1B1|11253	0.028692554
MAN1C1|57134	-0.285882677
MAN2A1|4124	-0.486142694
MAN2A2|4122	0.024534365
MAN2B1|4125	0.029455378
MAN2B2|23324	-0.09264809
MAN2C1|4123	-0.039037241
MANBAL|63905	0.175697887
MANBA|4126	0.576325362
MANEAL|149175	0.476374581
MANEA|79694	0.507692085
MANF|7873	0.165217613
MANSC1|54682	0.472799104
MAOA|4128	0.018759008
MAOB|4129	-0.147748856
MAP1A|4130	0.043317019
MAP1B|4131	-0.086236413
MAP1D|254042	0.247686022
MAP1LC3A|84557	0.74864684
MAP1LC3B2|643246	0.303002248
MAP1LC3B|81631	-0.160617289
MAP1LC3C|440738	-0.144833003
MAP1S|55201	-0.487999784
MAP2K1|5604	0.428611323
MAP2K2|5605	0.325428676
MAP2K3|5606	-0.839307554
MAP2K4|6416	-0.192498535
MAP2K5|5607	-0.312919583
MAP2K6|5608	0.304154772
MAP2K7|5609	0.543909671
MAP2|4133	-0.429733605
MAP3K10|4294	0.171035502
MAP3K11|4296	0.778499556
MAP3K12|7786	0.35542271
MAP3K13|9175	-0.163404056
MAP3K14|9020	0.292738906
MAP3K15|389840	-0.437809464
MAP3K1|4214	0.433356812
MAP3K2|10746	0.104042453
MAP3K3|4215	-0.336907747
MAP3K4|4216	-0.289410779
MAP3K5|4217	-0.045012359
MAP3K6|9064	0.541088367
MAP3K7|6885	0.517746086
MAP3K8|1326	-0.088838273
MAP3K9|4293	0.079204422
MAP4K1|11184	0.18646237
MAP4K2|5871	0.130791965
MAP4K3|8491	-0.474533471
MAP4K4|9448	0.006042398
MAP4K5|11183	0.121920003
MAP4|4134	0.26993099
MAP6D1|79929	-0.298080431
MAP6|4135	-0.494008849
MAP7D1|55700	-0.58313021
MAP7D2|256714	0.064639197
MAP7D3|79649	-0.00927301
MAP7|9053	0.005038876
MAP9|79884	-0.127674868
MAPK10|5602	0.363481427
MAPK11|5600	-0.0105931
MAPK12|6300	-0.466601481
MAPK13|5603	-0.459815743
MAPK14|1432	-0.11151115
MAPK15|225689	-0.181473784
MAPK1IP1L|93487	0.450620688
MAPK1|5594	-0.014844337
MAPK3|5595	0.026701305
MAPK4|5596	0.527726254
MAPK6|5597	0.118234015
MAPK7|5598	-0.170991966
MAPK8IP1|9479	-0.013503199
MAPK8IP2|23542	0.042097061
MAPK8IP3|23162	0.446059778
MAPK8|5599	-0.195724157
MAPK9|5601	0.091515963
MAPKAP1|79109	0.420616926
MAPKAPK2|9261	-0.227965116
MAPKAPK3|7867	0.077853185
MAPKAPK5|8550	-0.047284005
MAPKBP1|23005	0.022650588
MAPKSP1|8649	-0.49752689
MAPRE1|22919	-0.861169648
MAPRE2|10982	0.189650963
MAPRE3|22924	-0.068527213
MAPT|4137	-0.503271623
MARCH10|162333	0.040670901
MARCH11|441061	0.395198376
MARCH1|55016	0.444848822
MARCH2|51257	-0.117338658
MARCH3|115123	0.00244229
MARCH4|57574	-0.325204574
MARCH5|54708	0.498220877
MARCH6|10299	-0.302704943
MARCH7|64844	-0.917888488
MARCH8|220972	-0.449788712
MARCH9|92979	0.411598211
MARCKSL1|65108	-0.08814567
MARCKS|4082	0.319270535
MARCO|8685	0.032108103
MARK1|4139	0.087802184
MARK2|2011	0.560522993
MARK3|4140	0.160517145
MARK4|57787	-0.251103742
MARS2|92935	-0.451912432
MARS|4141	-0.192986013
MARVELD1|83742	0.180078988
MARVELD2|153562	-0.404645633
MARVELD3|91862	0.037512629
MAS1L|116511	0.488735754
MAS1|4142	-0.347213914
MASP1|5648	-0.419231316
MASP2|10747	0.296951954
MAST1|22983	-0.271609071
MAST2|23139	0.059470163
MAST3|23031	-0.112235417
MAST4|375449	0.160614709
MASTL|84930	-0.37639644
MAT1A|4143	-0.331193147
MAT2A|4144	0.337303738
MAT2B|27430	0.581754883
MATK|4145	-0.263305578
MATN1|4146	0.132741784
MATN2|4147	-0.08186265
MATN3|4148	-0.137759515
MATN4|8785	-0.042295055
MATR3|9782	-0.064656203
MAVS|57506	-0.162693945
MAX|4149	0.134613514
MAZ|4150	0.146374532
MBD1|4152	0.22567062
MBD2|8932	-0.0950217
MBD3L1|85509	-0.317762726
MBD3L2|125997	-0.973402452
MBD3L5|284428	0.544768573
MBD3|53615	-0.004740787
MBD4|8930	0.117899414
MBD5|55777	-0.081204423
MBD6|114785	-0.098773009
MBIP|51562	0.342243379
MBL1P|8512	0.128168256
MBL2|4153	-0.501021654
MBLAC1|255374	-0.034788493
MBLAC2|153364	0.407018102
MBNL1|4154	0.231063354
MBNL2|10150	-0.432532656
MBNL3|55796	-0.046724305
MBOAT1|154141	-0.222880812
MBOAT2|129642	0.381233472
MBOAT4|619373	0.067742629
MBOAT7|79143	0.111212909
MBP|4155	0.347186433
MBTD1|54799	-0.246892933
MBTPS1|8720	0.270407766
MBTPS2|51360	-0.022198754
MB|4151	-0.128023176
MC1R|4157	-0.214516006
MC2R|4158	0.013877698
MC3R|4159	0.13303804
MC4R|4160	0.5691212
MC5R|4161	-0.308076545
MCAM|4162	-0.090336161
MCART1|92014	-0.156532468
MCART2|147407	0.109611766
MCART3P|442229	0.357349501
MCART6|401612	-0.081675854
MCAT|27349	-0.346880166
MCCC1|56922	-0.433348089
MCCC2|64087	-0.30825633
MCCD1|401250	-0.014531624
MCC|4163	-0.186569547
MCEE|84693	0.125656829
MCF2L2|23101	-0.373894358
MCF2L|23263	-0.044815845
MCF2|4168	-0.438039415
MCFD2|90411	-0.309316378
MCHR1|2847	0.995174376
MCHR2|84539	-0.404735887
MCL1|4170	0.100388317
MCM10|55388	-0.081287382
MCM2|4171	-0.400995468
MCM3APAS|114044	0.584254974
MCM3AP|8888	0.192820313
MCM3|4172	0.096825458
MCM4|4173	0.453555489
MCM5|4174	0.226531372
MCM6|4175	-0.315837482
MCM7|4176	0.240833381
MCM8|84515	0.274876098
MCM9|254394	-0.353492019
MCOLN1|57192	-0.309672138
MCOLN2|255231	-0.535296715
MCOLN3|55283	0.045317381
MCPH1|79648	-0.387541841
MCRS1|10445	0.451087306
MCTP1|79772	-0.072227383
MCTP2|55784	-0.08045645
MCTS1|28985	0.188742663
MDC1|9656	0.447086994
MDFIC|29969	0.145921486
MDFI|4188	-0.489918126
MDGA1|266727	-0.343218701
MDGA2|161357	-0.08345603
MDH1B|130752	0.581387923
MDH1|4190	0.143047286
MDH2|4191	-0.027277703
MDK|4192	-0.129699416
MDM1|56890	-0.040053972
MDM2|4193	0.141417248
MDM4|4194	-0.283189035
MDN1|23195	-0.272111409
MDP1|145553	0.18433072
MDS2|259283	-0.37848299
ME1|4199	-0.014483971
ME2|4200	-0.302966029
ME3|10873	0.034612041
MEA1|4201	0.188139417
MEAF6|64769	-0.060483921
MECOM|2122	0.097113748
MECP2|4204	0.137836643
MECR|51102	0.17612409
MED10|84246	-0.717212226
MED11|400569	-0.191673151
MED12L|116931	0.288380609
MED12|9968	0.229147997
MED13L|23389	0.496436443
MED13|9969	0.101118317
MED14|9282	-0.283278979
MED15|51586	0.127612711
MED16|10025	0.236251187
MED17|9440	0.049788929
MED18|54797	-0.242880997
MED19|219541	0.131655088
MED1|5469	0.208847828
MED20|9477	0.270048292
MED21|9412	0.641664978
MED22|6837	0.241852994
MED23|9439	-0.526460892
MED24|9862	0.41567147
MED25|81857	-0.273712304
MED26|9441	-0.308788661
MED27|9442	0.009829851
MED28|80306	-0.160084628
MED29|55588	-0.559168587
MED30|90390	-0.05541987
MED31|51003	0.098950182
MED4|29079	-0.425140363
MED6|10001	0.368392773
MED7|9443	-0.328156308
MED8|112950	-0.143089586
MED9|55090	0.136637034
MEF2A|4205	-0.096076551
MEF2B|100271849	-0.312386638
MEF2C|4208	0.060570096
MEF2D|4209	-0.091303407
MEFV|4210	0.060891969
MEG3|55384	-0.007632331
MEG8|79104	-0.283040449
MEGF10|84466	0.435747855
MEGF11|84465	0.271771697
MEGF6|1953	-0.044949987
MEGF8|1954	-0.324507059
MEGF9|1955	0.228232812
MEI1|150365	-0.292303708
MEIG1|644890	0.400335722
MEIS1|4211	-0.600936671
MEIS2|4212	-0.13239885
MEIS3P1|4213	0.178857009
MEIS3|56917	0.032677937
MELK|9833	-0.142527934
MEMO1|51072	-0.01457823
MEN1|4221	-0.054406481
MEOX1|4222	0.129566094
MEOX2|4223	-0.385357091
MEP1A|4224	-0.049230644
MEP1B|4225	0.148740503
MEPCE|56257	-0.095709596
MEPE|56955	0.298875733
MERTK|10461	-0.482999159
MESDC1|59274	-0.380830275
MESDC2|23184	0.423141902
MESP1|55897	0.095577131
MESP2|145873	0.700330736
MESTIT1|317751	0.40961302
MEST|4232	-0.286735593
METAP1|23173	0.32677184
METAP2|10988	-0.279549929
METRNL|284207	0.164024863
METRN|79006	0.085943345
METT10D|79066	0.143565351
METT11D1|64745	-0.173996508
METT5D1|196074	0.302872329
METTL10|399818	-0.076178645
METTL11A|28989	0.73612504
METTL11B|149281	-0.033821291
METTL12|751071	0.012637482
METTL13|51603	0.061688991
METTL14|57721	0.032954413
METTL1|4234	0.080547416
METTL2A|339175	-0.160194575
METTL2B|55798	-0.066847942
METTL3|56339	0.554582117
METTL4|64863	0.270088493
METTL5|29081	0.626692396
METTL6|131965	-0.260803932
METTL7A|25840	0.329147001
METTL7B|196410	-0.273218318
METTL8|79828	-0.271810858
METTL9|51108	-0.598531956
MET|4233	-0.073088921
MEX3A|92312	0.08846805
MEX3B|84206	0.609302494
MEX3C|51320	-0.002281672
MEX3D|399664	0.134533419
MFAP1|4236	0.208680546
MFAP2|4237	-0.232104944
MFAP3L|9848	0.268117447
MFAP3|4238	-0.179288659
MFAP4|4239	-0.32388997
MFAP5|8076	-0.530400705
MFF|56947	-0.460867094
MFGE8|4240	-0.419796201
MFHAS1|9258	-0.089722013
MFI2|4241	0.261170535
MFN1|55669	0.159615583
MFN2|9927	0.030319346
MFNG|4242	0.201719184
MFRP|83552	0.235196972
MFSD10|10227	0.127169433
MFSD11|79157	-0.397537706
MFSD1|64747	0.061576404
MFSD2A|84879	0.436993873
MFSD2B|388931	0.181672437
MFSD3|113655	-0.183486403
MFSD4|148808	0.076548637
MFSD5|84975	-0.720109187
MFSD6L|162387	-0.239004484
MFSD6|54842	0.17883422
MFSD7|84179	-0.200606735
MFSD8|256471	-0.641154693
MFSD9|84804	-0.210882295
MGAM|8972	-0.013425087
MGAT1|4245	0.584044158
MGAT2|4247	0.010426689
MGAT3|4248	0.055565871
MGAT4A|11320	-0.044038599
MGAT4B|11282	-0.5906181
MGAT4C|25834	0.18486712
MGAT5B|146664	-0.052260689
MGAT5|4249	0.02248191
MGA|23269	-0.671075208
MGC12916|84815	0.406884863
MGC12982|84793	0.385278769
MGC14436|84983	-0.201022141
MGC15885|197003	0.02977005
MGC16025|85009	0.198978946
MGC16121|84848	-0.493056839
MGC16142|84849	-0.309929906
MGC16275|85001	-0.228185084
MGC16384|114130	-0.128127554
MGC16703|113691	-0.024503724
MGC21881|389741	0.231766019
MGC23270|196872	-0.193613329
MGC23284|197187	-0.141777154
MGC26647|219557	0.214430002
MGC27382|149047	-0.29043905
MGC2752|65996	0.700857493
MGC2889|84789	0.057924226
MGC29506|51237	-0.431138343
MGC34034|154089	0.534097726
MGC3771|81854	0.547388981
MGC42105|167359	-0.253083923
MGC4473|79100	0.238897058
MGC45800|90768	0.303091766
MGC57346|401884	0.17782695
MGC70857|414919	-0.096808997
MGC72080|389538	0.236285196
MGC87042|256227	0.288113857
MGEA5|10724	-0.14490462
MGLL|11343	-0.260512156
MGMT|4255	0.44230657
MGP|4256	0.004165806
MGRN1|23295	-0.206325108
MGST1|4257	-0.166323593
MGST2|4258	-0.34593647
MGST3|4259	-0.089039769
MIA2|117153	-0.65906714
MIA3|375056	-0.239984564
MIAT|440823	-0.389403157
MIA|8190	0.170729418
MIB1|57534	0.071251392
MIB2|142678	-0.535110781
MICAL1|64780	-0.045012397
MICAL2|9645	0.10194848
MICAL3|57553	0.648484151
MICALCL|84953	-0.522957413
MICALL1|85377	-0.034703329
MICALL2|79778	0.208552683
MICA|4276	0.43292392
MICB|4277	0.522691156
MID1IP1|58526	0.43113426
MID1|4281	0.013630749
MID2|11043	-0.085688893
MIDN|90007	-0.568639421
MIER1|57708	-0.703341727
MIER2|54531	0.143176803
MIER3|166968	0.404745798
MIF4GD|57409	-0.628515615
MIF|4282	0.051102872
MIIP|60672	-0.061631188
MIMT1|100073347	0.392792551
MINA|84864	0.11567944
MINK1|50488	-0.918930038
MINPP1|9562	0.65947418
MIOS|54468	0.267796529
MIOX|55586	-0.017415684
MIPEP|4285	0.030867487
MIPOL1|145282	0.386135441
MIP|4284	-0.150036056
MIR155HG|114614	0.002634867
MIR17HG|407975	-0.288085427
MIS12|79003	0.022233479
MITD1|129531	0.179659907
MITF|4286	-0.293848924
MIXL1|83881	-0.176572751
MKI67IP|84365	0.471973122
MKI67|4288	0.129521499
MKKS|8195	0.740267499
MKL1|57591	-0.413043513
MKL2|57496	0.492826134
MKLN1|4289	-0.264307283
MKNK1|8569	-0.308397443
MKNK2|2872	-0.026456619
MKRN1|23608	-0.786744271
MKRN2|23609	-0.496481183
MKRN3|7681	-0.285911969
MKS1|54903	-0.306160481
MKX|283078	-0.043820124
MLANA|2315	0.222605563
MLC1|23209	-0.652934061
MLEC|9761	0.263897447
MLF1IP|79682	0.410432596
MLF1|4291	0.106349922
MLF2|8079	0.2033859
MLH1|4292	0.193442954
MLH3|27030	-0.273270418
MLKL|197259	0.626133637
MLL2|8085	-0.052170392
MLL3|58508	0.339434402
MLL4|9757	-0.18832207
MLL5|55904	-0.23662487
MLLT10|8028	0.003937473
MLLT11|10962	-0.005233435
MLLT1|4298	0.093884338
MLLT3|4300	0.121917624
MLLT4|4301	0.103630854
MLLT6|4302	0.323905335
MLL|4297	-0.042160171
MLNR|2862	-0.178731892
MLN|4295	-0.203156411
MLPH|79083	0.151958858
MLST8|64223	0.03320653
MLXIPL|51085	-0.596314393
MLXIP|22877	-0.372378713
MLX|6945	-0.198133726
MLYCD|23417	0.270797789
MMAA|166785	-0.050620566
MMAB|326625	0.067148679
MMACHC|25974	0.151642075
MMADHC|27249	-0.171603387
MMD2|221938	-0.137550253
MMD|23531	-0.27273602
MMEL1|79258	-0.494874104
MME|4311	0.48542817
MMGT1|93380	0.052594347
MMP10|4319	-0.113470663
MMP11|4320	-0.434140574
MMP12|4321	-0.545434314
MMP13|4322	-0.22177563
MMP14|4323	-0.412332306
MMP15|4324	-0.317680126
MMP16|4325	0.087437282
MMP17|4326	0.17115449
MMP19|4327	-0.227469782
MMP1|4312	0.092410855
MMP20|9313	-0.133527823
MMP21|118856	0.065077287
MMP23A|8511	-0.077953262
MMP23B|8510	-0.316669666
MMP24|10893	0.096553248
MMP25|64386	-0.232769694
MMP26|56547	-0.37791461
MMP27|64066	0.083498716
MMP28|79148	0.138437592
MMP2|4313	0.567671654
MMP3|4314	0.012853669
MMP7|4316	0.091017918
MMP8|4317	0.347142648
MMP9|4318	-0.182811238
MMRN1|22915	0.417100397
MMRN2|79812	0.674438167
MMS19|64210	0.334459676
MN1|4330	-0.524739811
MNAT1|4331	-0.186809286
MND1|84057	0.329628836
MNDA|4332	0.059744532
MNS1|55329	0.119001434
MNT|4335	0.477771623
MNX1|3110	-0.325914877
MOAP1|64112	0.08705339
MOB2|81532	0.23542761
MOBKL1A|92597	-0.182510055
MOBKL1B|55233	0.174004322
MOBKL2A|126308	0.219456614
MOBKL2B|79817	0.006101123
MOBKL2C|148932	0.603024214
MOBKL3|25843	0.046852916
MOBP|4336	0.187012392
MOCOS|55034	-0.153288262
MOCS1|4337	0.569311783
MOCS2|4338	0.084838812
MOCS3|27304	-0.036014579
MOGAT1|116255	0.529471735
MOGAT2|80168	-0.539722941
MOGAT3|346606	0.184007642
MOGS|7841	-0.039621903
MOG|4340	0.568567088
MON1A|84315	-0.232588869
MON1B|22879	0.249940443
MON2|23041	0.522662773
MORC1|27136	0.22862811
MORC2|22880	-0.408062751
MORC3|23515	-0.076589097
MORC4|79710	-0.116323573
MORF4L1|10933	-0.289665066
MORF4L2|9643	0.402859017
MORF4|10934	-0.107628399
MORN1|79906	0.2908262
MORN2|729967	-0.191836535
MORN3|283385	0.499264928
MORN4|118812	0.36006378
MORN5|254956	0.339245669
MOSC1|64757	-0.356437694
MOSC2|54996	0.478682943
MOSPD1|56180	-0.262680394
MOSPD2|158747	-0.320078756
MOSPD3|64598	-0.184255006
MOS|4342	0.0782542
MOV10L1|54456	-0.108045931
MOV10|4343	-0.568935975
MOXD1|26002	-0.13737395
MPDU1|9526	-0.233658383
MPDZ|8777	0.050570359
MPEG1|219972	-0.225679931
MPG|4350	0.425816849
MPHOSPH10|10199	0.034624895
MPHOSPH6|10200	-0.104830597
MPHOSPH8|54737	0.226476191
MPHOSPH9|10198	0.079219931
MPI|4351	-0.722494106
MPL|4352	-0.050281869
MPND|84954	0.162117366
MPO|4353	0.015648706
MPP1|4354	-0.401090264
MPP2|4355	-0.368820845
MPP3|4356	0.22621891
MPP4|58538	0.783563285
MPP5|64398	0.120309817
MPP6|51678	0.614577156
MPP7|143098	-0.014974992
MPPE1|65258	-0.113898937
MPPED1|758	-0.190324866
MPPED2|744	-0.310998097
MPRIP|23164	0.478477176
MPST|4357	0.208893929
MPV17L2|84769	0.075571046
MPV17L|255027	-0.087906114
MPV17|4358	-0.608456721
MPZL1|9019	-0.006340123
MPZL2|10205	0.375374187
MPZL3|196264	-0.331451442
MPZ|4359	0.619028414
MR1|3140	-0.544600729
MRAP2|112609	0.012981881
MRAP|56246	-0.456777676
MRAS|22808	-0.405083321
MRC1|4360	-0.339013654
MRC2|9902	0.006186891
MRE11A|4361	-0.000822192
MREG|55686	-0.383180053
MRFAP1L1|114932	-0.751845379
MRFAP1|93621	-0.130929125
MRGPRD|116512	-0.130699064
MRGPRE|116534	-0.580343189
MRGPRF|116535	-0.117254908
MRGPRG|386746	0.456965121
MRGPRX1|259249	-0.060211464
MRGPRX2|117194	0.297160341
MRGPRX3|117195	0.271104426
MRGPRX4|117196	-0.418638841
MRI1|84245	-0.212483427
MRM1|79922	0.258435748
MRO|83876	-0.018560747
MRP63|78988	-0.022754625
MRPL10|124995	-0.118860477
MRPL11|65003	-0.06098236
MRPL12|6182	-0.219351229
MRPL13|28998	0.08510974
MRPL14|64928	0.123208132
MRPL15|29088	0.540392098
MRPL16|54948	-0.40146342
MRPL17|63875	0.31796342
MRPL18|29074	0.558337899
MRPL19|9801	0.066003059
MRPL1|65008	-0.166316859
MRPL20|55052	-0.247253004
MRPL21|219927	-0.047152059
MRPL22|29093	0.095292205
MRPL23|6150	-0.091272023
MRPL24|79590	0.290938887
MRPL27|51264	-0.175973849
MRPL28|10573	-0.167475032
MRPL2|51069	0.479310033
MRPL30|51263	0.227348864
MRPL32|64983	0.257102885
MRPL33|9553	-0.222498769
MRPL34|64981	0.029469944
MRPL35|51318	-0.148942193
MRPL36|64979	-0.03010612
MRPL37|51253	0.266649232
MRPL38|64978	-0.142882295
MRPL39|54148	-0.319068037
MRPL3|11222	-0.116481135
MRPL40|64976	0.290394536
MRPL41|64975	0.533519303
MRPL42P5|359821	-0.160812555
MRPL42|28977	-0.209352792
MRPL43|84545	0.109651957
MRPL44|65080	0.496906102
MRPL45|84311	-0.09350845
MRPL46|26589	0.507440617
MRPL47|57129	0.566013971
MRPL48|51642	0.294664666
MRPL49|740	0.04891191
MRPL4|51073	0.282424543
MRPL50|54534	0.410847655
MRPL51|51258	0.194252139
MRPL52|122704	0.341468329
MRPL53|116540	-0.081733034
MRPL54|116541	-0.275381561
MRPL55|128308	0.781703884
MRPL9|65005	0.133185373
MRPS10|55173	0.270971811
MRPS11|64963	0.02288784
MRPS12|6183	0.635869352
MRPS14|63931	-0.387385128
MRPS15|64960	0.281475315
MRPS16|51021	-0.145221003
MRPS17|51373	-0.365577228
MRPS18A|55168	0.491579898
MRPS18B|28973	-0.109107775
MRPS18C|51023	-0.595576797
MRPS21|54460	0.077269071
MRPS22|56945	0.491050911
MRPS23|51649	-0.277084063
MRPS24|64951	-0.029369793
MRPS25|64432	-0.542247434
MRPS26|64949	0.375512454
MRPS27|23107	-0.257195635
MRPS28|28957	-0.004326515
MRPS2|51116	0.085945292
MRPS30|10884	-0.008041915
MRPS31|10240	-0.563574589
MRPS33|51650	-0.396937272
MRPS34|65993	0.387758115
MRPS35|60488	0.566193954
MRPS36|92259	-0.240369843
MRPS5|64969	-0.132436956
MRPS6|64968	0.718990599
MRPS7|51081	-0.03936496
MRPS9|64965	-0.140751008
MRRF|92399	0.326267884
MRS2P2|729633	-0.522532782
MRS2|57380	0.117219903
MRTO4|51154	-0.025267842
MRVI1|10335	0.31084988
MS4A10|341116	0.217244012
MS4A12|54860	0.254261311
MS4A13|503497	0.018995729
MS4A14|84689	-0.030813732
MS4A15|219995	-0.217401084
MS4A1|931	-0.065176209
MS4A2|2206	0.120430452
MS4A3|932	0.108915427
MS4A4A|51338	0.308193238
MS4A5|64232	-0.449520084
MS4A6A|64231	-0.295056906
MS4A6E|245802	0.178338843
MS4A7|58475	0.573503913
MS4A8B|83661	-0.361129737
MSC|9242	-0.676858538
MSGN1|343930	-0.592043202
MSH2|4436	-0.197661178
MSH3|4437	-0.473317169
MSH4|4438	0.089028046
MSH5|4439	-0.413078341
MSH6|2956	0.069257084
MSI1|4440	-0.550476376
MSI2|124540	-0.031628214
MSL1|339287	-0.282777939
MSL2|55167	-0.001907994
MSL3L2|151507	-0.12903986
MSL3|10943	0.02988724
MSLNL|401827	0.073041931
MSLN|10232	-0.500654063
MSMB|4477	0.038543175
MSMP|692094	0.039664897
MSN|4478	-0.133463703
MSR1|4481	0.398143901
MSRA|4482	0.263082763
MSRB2|22921	-0.422282486
MSRB3|253827	0.054444225
MST1P2|11209	-0.139219624
MST1P9|11223	-0.0508517
MST1R|4486	-0.011469758
MST1|4485	0.001124419
MST4|51765	-0.134033383
MSTN|2660	-0.332350346
MSTO1|55154	-0.292674846
MSTO2P|100129405	0.337547572
MSX1|4487	-0.730939565
MSX2P1|55545	0.555236808
MSX2|4488	-0.168935771
MT1A|4489	-0.58901964
MT1B|4490	-0.05031415
MT1DP|326343	0.659813537
MT1E|4493	0.067424549
MT1F|4494	-0.465941734
MT1G|4495	-0.736025016
MT1H|4496	-0.04677161
MT1IP|644314	-0.294974479
MT1L|4500	-0.282482645
MT1M|4499	-0.026049234
MT1X|4501	-0.067897157
MT2A|4502	0.053601202
MT3|4504	-0.663570583
MT4|84560	0.241615418
MTA1|9112	-0.037794845
MTA2|9219	0.043566784
MTA3|57504	-0.448790685
MTAP|4507	-0.364753878
MTBP|27085	0.089518646
MTCH1|23787	-0.006439396
MTCH2|23788	0.338976681
MTCP1NB|100272147	-0.177021082
MTCP1|4515	-0.022165696
MTDH|92140	-0.126293815
MTERFD1|51001	-0.229829061
MTERFD2|130916	-0.090993733
MTERFD3|80298	0.005131387
MTERF|7978	-0.599280275
MTF1|4520	-0.118014448
MTF2|22823	0.037663062
MTFMT|123263	0.222157594
MTFR1|9650	-0.282547888
MTG1|92170	-0.408038068
MTHFD1L|25902	-0.07315895
MTHFD1|4522	0.283636685
MTHFD2L|441024	-0.339967113
MTHFD2|10797	0.100401817
MTHFR|4524	0.234854969
MTHFSD|64779	-0.053483516
MTHFS|10588	-0.477285144
MTIF2|4528	-0.25110408
MTIF3|219402	-0.05669287
MTL5|9633	-0.485369721
MTM1|4534	-0.10228172
MTMR10|54893	0.058725237
MTMR11|10903	0.172288199
MTMR12|54545	-0.298504339
MTMR14|64419	-0.073572226
MTMR15|22909	-0.148375742
MTMR1|8776	0.230402549
MTMR2|8898	0.467113506
MTMR3|8897	0.017817296
MTMR4|9110	-0.018423759
MTMR6|9107	0.003720548
MTMR7|9108	-0.640110814
MTMR8|55613	0.106074993
MTMR9L|339483	0.301628632
MTMR9|66036	0.081351142
MTNR1A|4543	-0.294313641
MTNR1B|4544	0.32177191
MTO1|25821	-0.33609157
MTOR|2475	-0.025912669
MTP18|51537	0.420842637
MTPAP|55149	-0.53065802
MTRF1L|54516	0.309075093
MTRF1|9617	0.306715794
MTRR|4552	0.42428831
MTR|4548	0.408635536
MTSS1L|92154	-0.00110725
MTSS1|9788	-0.108119305
MTTP|4547	-0.095377075
MTUS1|57509	0.144956589
MTUS2|23281	0.011825988
MTVR2|246754	-1.100810463
MTX1|4580	-0.05168983
MTX2|10651	-0.060653956
MTX3|345778	-0.118165763
MUC12|10071	-0.238414997
MUC13|56667	0.487340246
MUC15|143662	-0.154223146
MUC16|94025	-0.565537501
MUC17|140453	-0.00685096
MUC1|4582	-0.405994783
MUC20|200958	0.237726801
MUC21|394263	-0.461773904
MUC2|4583	-0.376060957
MUC4|4585	0.159850995
MUC5B|727897	-0.149013399
MUC6|4588	-0.224734282
MUC7|4589	0.407362565
MUCL1|118430	-0.389336249
MUDENG|55745	-0.224070937
MUL1|79594	0.092409105
MUM1L1|139221	-0.657067252
MUM1|84939	-0.010040761
MURC|347273	-0.168241721
MUS81|80198	-0.039250805
